"group","id","Item","RT","compromised"
0,88,11,15.0339437072463,0
0,89,11,25.9553195816612,0
0,90,11,85.1086384329008,0
0,91,11,16.4041555656939,0
0,92,11,10.4225065367566,0
0,93,11,17.6506285943537,0
1,94,11,19.2614326983795,0
0,95,11,69.3209151339519,0
0,96,11,10.4792083052263,0
0,97,11,58.5802958200828,0
0,98,11,7.71168511753862,0
1,99,11,36.3989143188653,0
0,100,11,5.44185294774526,0
0,101,11,91.6437412961317,0
0,102,11,33.2284783588061,0
0,103,11,27.5081931460358,0
0,104,11,25.2943214478382,0
0,105,11,15.1285117541024,0
0,106,11,35.9785349950826,0
1,107,11,17.8538274151791,0
0,108,11,63.3753606256087,0
0,109,11,11.362331142355,0
0,110,11,19.0748095946482,0
0,111,11,15.5939967412412,0
0,112,11,4.19450174215602,0
0,113,11,14.9407240385939,0
0,114,11,6.91863940518821,0
1,115,11,11.1651990775299,0
1,116,11,21.6396782537089,0
0,117,11,12.7106978426829,0
0,118,11,6.37072323199586,0
0,119,11,16.9204947194839,0
0,120,11,43.3958020102237,0
0,121,11,18.7345697350795,0
0,122,11,21.9948046042762,0
0,123,11,36.9569365310976,0
0,124,11,24.4111740995115,0
1,125,11,26.8795784996338,0
0,126,11,4.93667802904732,0
1,127,11,6.25417482198095,0
0,128,11,10.850171171257,0
0,129,11,39.2231339607986,0
0,130,11,10.4196337073322,0
0,131,11,3.65768598935148,0
0,132,11,14.7663359993416,0
0,133,11,43.9957817009161,0
0,134,11,70.510437566257,0
1,135,11,43.7480404961099,0
1,136,11,14.8696915685328,0
0,137,11,13.3794445429949,0
0,138,11,15.5215880259043,0
1,139,11,20.6881956115981,0
0,140,11,26.0266149008228,0
0,141,11,7.83112619992726,0
0,142,11,26.4333615048456,0
1,143,11,24.0305334521821,0
0,144,11,34.8735586708186,0
0,145,11,7.87033833460342,0
0,146,11,62.7060835929575,0
0,147,11,33.7425799025337,0
1,148,11,15.2995651677803,0
0,149,11,39.7802435312914,0
0,150,11,37.167591320956,0
0,151,11,38.1879026845659,0
0,152,11,31.6533885386598,0
0,153,11,101.845388935374,0
0,154,11,13.3076633299386,0
0,155,11,50.5393750456569,0
0,156,11,24.0939516537696,0
0,157,11,41.3463760012142,0
0,158,11,25.2976798203938,0
0,159,11,131.312363050003,0
0,160,11,52.121528625337,0
0,161,11,72.0135273589218,0
0,162,11,14.8151060101414,0
0,163,11,33.6430592975037,0
0,164,11,15.0733215761573,0
0,165,11,27.6185324164683,0
0,166,11,10.1026989543254,0
0,167,11,42.8687463187169,0
1,168,11,32.5820845675879,0
0,169,11,23.1709978629038,0
1,170,11,164.282013156044,0
0,171,11,77.1034118241417,0
0,172,11,23.4612809631488,0
0,173,11,8.20832005840363,0
0,174,11,25.2608866753436,0
0,175,11,16.8626985621948,0
0,176,11,29.7536872280931,0
0,177,11,22.574979698928,0
0,178,11,62.1811837133724,0
1,179,11,24.9454445316432,0
0,180,11,28.7028496321652,0
0,181,11,77.9515832398803,0
0,182,11,7.90006811690138,0
0,183,11,36.7147488722478,0
0,184,11,21.7003644956013,0
0,185,11,16.139350135951,0
0,186,11,29.3377296561009,0
0,187,11,27.9088985440648,0
0,188,11,16.5516847969011,0
0,189,11,50.7699665003311,0
0,190,11,11.3277815286331,0
0,191,11,31.2319481649853,0
0,192,11,36.3767212943021,0
0,193,11,7.62194045507963,0
0,194,11,33.7432278928085,0
0,195,11,57.9799815793531,0
0,196,11,13.0680545554001,0
0,197,11,35.0465272048267,0
0,198,11,92.2473060660979,0
0,199,11,20.4214369607384,0
0,200,11,24.5994765593722,0
0,201,11,16.4866997455823,0
0,202,11,50.2282944338431,0
0,203,11,12.29830282483,0
0,204,11,35.5639318306207,0
0,205,11,7.96364290088262,0
0,206,11,10.2153665167407,0
0,207,11,55.2824629352105,0
0,208,11,26.9338268633065,0
0,209,11,32.4183562358623,0
0,210,11,44.7437231506963,0
0,211,11,11.6089703674857,0
0,212,11,50.0686901367834,0
1,213,11,42.439843618325,0
0,214,11,25.0172711697688,0
0,215,11,36.5261848978223,0
0,216,11,20.0192850332063,0
1,217,11,15.2518866121503,0
0,218,11,75.7668989675009,0
1,219,11,13.7108293174946,0
0,220,11,9.57127795012716,0
0,221,11,49.5201040656531,0
0,222,11,58.9312221800242,0
0,223,11,64.4884512332449,0
0,224,11,6.422121461761,0
0,225,11,10.7462004576699,0
0,226,11,17.8778200429358,0
0,227,11,20.001785634017,0
0,228,11,30.1413621936215,0
0,229,11,24.642803350106,0
0,230,11,14.6541229367163,0
0,231,11,20.863305181219,0
0,232,11,41.2536007939126,0
0,233,11,44.7927722199004,0
1,234,11,18.9637752686248,0
0,235,11,13.5250450820276,0
0,236,11,37.319307298488,0
0,237,11,135.238801337993,0
0,238,11,10.1435477117174,0
1,239,11,47.5230132031192,0
0,240,11,18.6650596308412,0
0,241,11,6.23666320347971,0
0,242,11,22.9080235095051,0
0,243,11,91.2622203720801,0
0,244,11,42.7471191022941,0
0,245,11,17.7519136391781,0
0,246,11,17.8141627994707,0
0,247,11,32.1466766706886,0
0,248,11,17.7773482350505,0
0,249,11,31.1481930027825,0
0,250,11,45.8764154381483,0
0,251,11,11.1016148183965,0
1,252,11,15.2641257313137,0
0,253,11,7.04441929928067,0
0,254,11,51.3222790353461,0
0,255,11,30.6009007796976,0
0,256,11,20.1918915671056,0
0,257,11,12.0256195607009,0
0,258,11,34.5591315369001,0
0,259,11,151.503188923029,0
0,260,11,24.8623801129266,0
1,261,11,37.6430163269716,0
0,262,11,35.0741836774622,0
0,263,11,23.7972459445124,0
1,264,11,39.8880467113717,0
0,265,11,18.2980123551752,0
0,266,11,42.4049418694237,0
0,267,11,76.1805760447689,0
0,268,11,17.0460432019497,0
0,269,11,31.1875031133455,0
0,270,11,25.6304596622472,0
0,271,11,46.8280668878113,0
0,272,11,38.4900534189959,0
1,273,11,20.918854875633,0
0,274,11,37.3945984501423,0
0,275,11,7.93059027177394,0
0,276,11,24.5143740124644,0
0,277,11,14.3456554811673,0
0,278,11,30.3828157939337,0
0,279,11,18.5559609248232,0
0,280,11,47.1259601664794,0
0,281,11,3.22074301615683,0
0,282,11,85.0154296696007,0
1,283,11,40.7905239450172,0
0,284,11,31.3625785450472,0
0,285,11,25.2950931849879,0
0,286,11,33.3063344117163,0
0,287,11,72.4833913129458,0
0,288,11,16.1680289358759,0
0,289,11,43.4918432711555,0
0,290,11,27.5437246495135,0
0,291,11,67.1177031234492,0
1,292,11,18.0038806872293,0
0,293,11,14.6630867258867,0
0,294,11,11.4050573764612,0
1,295,11,13.007685370706,0
0,296,11,62.0858531273982,0
0,297,11,54.6398415647801,0
0,298,11,46.4702686233346,0
0,299,11,16.7222002936459,0
0,300,11,52.9768713614202,0
0,301,11,18.8335760760036,0
0,302,11,86.5408295294798,0
0,303,11,23.6525420250095,0
0,304,11,31.6903763869359,0
0,305,11,62.9687027358909,0
0,306,11,29.9966263776568,0
0,307,11,17.6116497784978,0
0,308,11,68.6099996481095,0
0,309,11,74.0373888625254,0
1,310,11,59.189081506753,0
1,311,11,64.7483610820072,0
0,312,11,12.5432674319414,0
0,313,11,24.4876926550118,0
0,314,11,34.6027518268543,0
0,315,11,43.9859094635014,0
0,316,11,12.4208073085344,0
0,317,11,41.7332178629692,0
0,318,11,59.9484923502416,0
0,319,11,14.9389618409747,0
0,320,11,49.6757852284388,0
0,321,11,103.942885799355,0
0,322,11,21.3120564009691,0
0,323,11,13.9831310951991,0
0,324,11,23.140424839804,0
0,325,11,29.5095753971174,0
0,326,11,42.5774294234148,0
0,327,11,37.1658833148297,0
0,328,11,33.9542194318024,0
0,329,11,9.53930953750097,0
0,330,11,28.1747919199265,0
0,331,11,55.3277185391712,0
0,332,11,68.1336725053748,0
1,333,11,32.5528841208853,0
0,334,11,18.457942974705,0
0,335,11,9.37299757821639,0
0,336,11,30.7629715579605,0
0,337,11,44.4978110357061,0
0,338,11,80.6471260049609,0
0,339,11,84.8052823845432,0
0,340,11,9.0442006329863,0
0,341,11,40.0156469725976,0
0,342,11,9.44750499176456,0
0,343,11,95.1226231256867,0
0,344,11,15.0044707325309,0
0,345,11,15.6756473539348,0
1,346,11,16.5651420917179,0
0,347,11,35.2876999072105,0
0,348,11,5.45093200361015,0
0,349,11,22.8747951068255,0
0,350,11,37.6568675297813,0
0,351,11,6.65957003750963,0
0,352,11,28.6737103070168,0
0,353,11,12.8150959030678,0
0,354,11,22.2395602807667,0
0,355,11,31.5016514917813,0
0,356,11,21.9514009446474,0
0,357,11,7.82920838385936,0
0,358,11,13.7424637930282,0
0,359,11,72.0473492371504,0
1,360,11,40.9073133517903,0
0,361,11,28.5875167659656,0
0,362,11,77.6770885693744,0
0,363,11,7.89202834829182,0
0,364,11,38.9045947140899,0
0,365,11,24.2041770433168,0
0,366,11,18.3487943674975,0
0,367,11,8.54559664565794,0
0,368,11,49.1364110655351,0
0,369,11,18.1803218039979,0
0,370,11,49.9106810447703,0
0,371,11,35.4060408517972,0
0,372,11,27.57690789906,0
0,373,11,78.3835428719983,0
0,374,11,11.9026730282986,0
0,375,11,42.1256841583613,0
0,376,11,30.9509933938357,0
0,377,11,39.6617889734413,0
0,378,11,16.8099671705886,0
0,379,11,15.3939565576768,0
0,380,11,39.2417538499582,0
0,381,11,25.4914557299332,0
0,382,11,42.2547510776825,0
0,383,11,25.3425302449895,0
0,384,11,21.162779506467,0
0,385,11,10.504858357559,0
0,386,11,22.9861753856715,0
0,387,11,9.10800923476286,0
1,388,11,31.6655957811269,0
0,389,11,59.2597289647483,0
0,390,11,27.693515283912,0
0,391,11,61.2117287315163,0
0,392,11,45.6430573251491,0
0,393,11,15.1505479504109,0
0,394,11,5.69754058825064,0
0,395,11,33.7981756323615,0
0,396,11,17.9660689595959,0
0,397,11,15.5054259423863,0
0,398,11,22.1253503342834,0
1,399,11,49.9720584248592,0
0,400,11,11.8887256155221,0
1,401,11,7.96827789110314,0
1,402,11,37.5875698465351,0
0,403,11,15.9340636058149,0
0,404,11,36.1624854843651,0
0,405,11,21.3460929383648,0
0,406,11,71.4821576149648,0
0,407,11,38.072888523059,0
0,408,11,7.97246245520793,0
0,409,11,7.98290694076431,0
0,410,11,19.4599341459114,0
0,411,11,12.8317815507825,0
0,412,11,16.1688027354277,0
0,413,11,40.1971758176792,0
0,414,11,57.0989465381783,0
0,415,11,135.841852917301,0
0,416,11,27.9865475993128,0
0,417,11,114.958618305403,0
1,418,11,57.7469106410709,0
0,419,11,14.5155328894411,0
0,420,11,92.3224540880485,0
0,421,11,34.8112402957387,0
0,422,11,35.2779534904909,0
0,423,11,43.5742488591615,0
0,424,11,10.9825198880265,0
0,425,11,21.460804636662,0
0,426,11,55.0705725632266,0
0,427,11,18.0420964892329,0
0,428,11,43.7206853088315,0
0,429,11,33.2030423353856,0
0,430,11,20.4149528991467,0
0,431,11,27.5049458703112,0
0,432,11,39.8722182919034,0
1,433,11,20.8396890626125,0
0,434,11,47.7709277838202,0
0,435,11,79.705574733298,0
0,436,11,54.3968163720411,0
0,437,11,15.2365115439572,0
0,438,11,60.6558032394657,0
0,439,11,14.4219394953184,0
0,440,11,49.1945961222133,0
0,441,11,14.2147689725468,0
0,442,11,14.2321909348285,0
0,443,11,24.7269442165183,0
0,444,11,14.8304308358307,0
0,445,11,40.7003259988701,0
0,446,11,11.957932556048,0
1,447,11,10.4943388738887,0
0,448,11,5.57342921743469,0
0,449,11,31.2451132082951,0
0,450,11,62.2994166248949,0
1,451,11,65.3705578925411,0
0,452,11,51.204515952842,0
0,453,11,39.8023402106592,0
0,454,11,18.2399119859314,0
0,455,11,61.7948580725898,0
0,456,11,23.554220409539,0
0,457,11,15.4584008636335,0
0,458,11,21.7049252457451,0
0,459,11,76.7202995615167,0
0,460,11,49.1355912487204,0
0,461,11,51.7194207613921,0
0,462,11,13.5329974636609,0
0,463,11,7.40726145533048,0
0,464,11,107.549916066693,0
0,465,11,37.7647309515459,0
0,466,11,5.87624885687902,0
0,467,11,13.1298022227896,0
0,468,11,16.4537283519126,0
0,469,11,78.342042650309,0
1,470,11,92.240811961744,0
0,471,11,14.4499231133991,0
0,472,11,3.68846093307433,0
0,473,11,40.4631415526071,0
0,474,11,24.5522130259636,0
0,475,11,32.690828484523,0
0,476,11,4.67614303997883,0
0,477,11,5.39975149481212,0
0,478,11,21.3792397885856,0
0,479,11,70.753766799112,0
0,480,11,38.5489115412,0
0,481,11,78.361012772896,0
0,482,11,14.2354722616822,0
0,483,11,45.742774324746,0
0,484,11,233.782754584385,0
0,485,11,10.7001702690976,0
0,486,11,20.5254750542791,0
0,487,11,32.0292366662626,0
0,488,11,24.2965906943415,0
0,489,11,63.433265996596,0
0,490,11,64.7798906659116,0
0,491,11,12.5358297965259,0
0,492,11,28.03266541593,0
0,493,11,58.2546528448692,0
1,494,11,80.9187122200656,0
0,495,11,23.5243562601077,0
0,496,11,14.687685247682,0
0,497,11,38.3790700324478,0
1,498,11,94.6013839155561,0
0,499,11,6.2938309909287,0
0,500,11,10.7800553523109,0
0,1,12,26.6134456519246,0
0,2,12,51.3083872043236,0
0,3,12,24.724446571084,0
0,4,12,9.57653609311478,0
0,5,12,29.3192175568487,0
0,6,12,123.89449421985,0
0,7,12,7.78696297061423,0
1,8,12,19.4489788008962,0
0,9,12,28.5378789081255,0
0,10,12,17.6581675491894,0
0,11,12,19.9769595867485,0
0,12,12,32.3697743277137,0
0,13,12,44.5122230736725,0
0,14,12,50.5890080426693,0
0,15,12,21.0006440750167,0
0,16,12,22.4058278694662,0
0,17,12,27.4750156910727,0
0,18,12,75.3135789659582,0
1,19,12,9.87334971011059,0
0,20,12,43.9588181243323,0
0,21,12,83.5680540730367,0
0,22,12,8.37688989149416,0
0,23,12,23.3886691012207,0
0,24,12,16.3207321190691,0
0,25,12,36.9038365786189,0
0,26,12,56.8710300693309,0
0,27,12,12.5926726922816,0
0,28,12,41.0323349116064,0
0,29,12,150.085878048298,0
0,30,12,27.3284779460432,0
0,31,12,28.6762978501797,0
0,32,12,30.2331684362264,0
0,33,12,112.012424194605,0
0,34,12,38.457871968615,0
0,35,12,49.1379357470409,0
0,36,12,16.4538125820231,0
0,37,12,30.6032696122474,0
0,38,12,13.126064488725,0
0,39,12,13.9905770759971,0
0,40,12,160.335969485632,0
0,41,12,48.7424444955259,0
0,42,12,14.866578431917,0
0,43,12,22.1400516581572,0
0,44,12,10.1452848688305,0
0,45,12,57.9556095537501,0
1,46,12,34.1848440782011,0
0,47,12,11.7563300392024,0
1,48,12,29.9765564023469,0
0,49,12,63.6838799950589,0
0,50,12,61.4876373538695,0
1,51,12,45.2877934197618,0
1,52,12,54.1200622996985,0
0,53,12,86.0385640032819,0
0,54,12,25.451566224882,0
0,55,12,20.5896489794801,0
0,56,12,44.2121915065739,0
0,57,12,52.3723856567165,0
0,58,12,119.066695362549,0
0,59,12,5.17235967596496,0
0,60,12,70.2845239445751,0
0,61,12,9.83911515533547,0
0,62,12,22.9563341958001,0
0,63,12,90.9666421667135,0
0,64,12,25.2440624128074,0
0,65,12,26.8713703914417,0
0,66,12,21.0868999342084,0
0,67,12,43.027137275222,0
0,68,12,36.3792500698352,0
0,69,12,16.5002253116477,0
0,70,12,11.3022620773592,0
0,71,12,34.4172780980849,0
0,72,12,32.5384038595126,0
0,73,12,11.806684008999,0
0,74,12,21.9573536048454,0
0,75,12,56.4850615949976,0
0,76,12,4.26614708953434,0
0,77,12,29.3279900388122,0
1,78,12,114.904107436151,0
0,79,12,11.6085780155713,0
0,80,12,47.1314383712051,0
0,81,12,28.2798224095538,0
0,82,12,26.8825693846626,0
0,83,12,19.8368567240707,0
0,84,12,25.5114478040334,0
0,85,12,14.6695371313985,0
0,86,12,38.6317470028728,0
0,87,12,33.8198251481257,0
0,88,12,13.1318155057744,0
0,89,12,7.38879697596832,0
0,90,12,14.1095080056794,0
0,91,12,18.3109846701344,0
0,92,12,136.125187656205,0
0,93,12,20.2503750478422,0
1,94,12,14.709079604418,0
0,95,12,19.2287682147511,0
0,96,12,58.1282967672797,0
0,97,12,9.39122441018962,0
0,98,12,27.5822212866968,0
1,99,12,17.0908105655781,0
0,100,12,46.1768480296928,0
0,101,12,78.5125007997157,0
0,102,12,7.81613655017128,0
0,103,12,33.5267684345933,0
0,104,12,12.7918135716014,0
0,105,12,46.2617087441462,0
0,106,12,23.1274977469486,0
1,107,12,20.8495548583736,0
0,108,12,38.172850938511,0
0,109,12,18.5260222899203,0
0,110,12,35.1229833972651,0
0,111,12,22.2087913107407,0
0,112,12,49.4803363039564,0
0,113,12,9.53545957459148,0
0,114,12,21.2764159796217,0
1,115,12,29.5528254556205,0
1,116,12,5.03335984015248,0
0,117,12,12.4339049263053,0
0,118,12,40.4020242802892,0
0,119,12,11.8577254314469,0
0,120,12,38.5720953286469,0
0,121,12,15.6858598675424,0
0,122,12,56.006730646768,0
0,123,12,16.9176386978206,0
0,124,12,14.6397727387108,0
1,125,12,16.2404631619824,0
0,126,12,15.7212972165803,0
1,127,12,22.1787158864847,0
0,128,12,40.120837707277,0
0,129,12,37.5784882119724,0
0,130,12,30.6469288509098,0
0,131,12,32.1565994174347,0
0,132,12,24.6306777497951,0
0,133,12,19.9291362857089,0
0,134,12,19.8366630390449,0
1,135,12,47.0705679861104,0
1,136,12,93.677906759065,0
0,137,12,15.0684225345984,0
0,138,12,112.810826507275,0
1,139,12,5.09910685509971,0
0,140,12,26.895277163073,0
0,141,12,32.4077042981954,0
0,142,12,13.6049806865386,0
1,143,12,108.973639331352,0
0,144,12,20.0635075487754,0
0,145,12,45.7856272517759,0
0,146,12,43.1883939103965,0
0,147,12,29.1393351145079,0
1,148,12,10.6252637642993,0
0,149,12,15.0454043998524,0
0,150,12,129.336762818304,0
0,151,12,32.0495055636066,0
0,152,12,22.8172478279714,0
0,153,12,32.322498980799,0
0,154,12,13.6480310821124,0
0,155,12,56.0868065547947,0
0,156,12,30.7533394951282,0
0,157,12,47.5904528320649,0
0,158,12,16.3552297099914,0
0,159,12,31.0591233402474,0
0,160,12,21.5318904260258,0
0,161,12,44.8854498546606,0
0,162,12,106.93142604303,0
0,163,12,32.989264592533,0
0,164,12,13.58787125942,0
0,165,12,34.4172766199145,0
0,166,12,15.7023030324238,0
0,167,12,34.8313830852507,0
1,168,12,24.1228153524972,0
0,169,12,27.3801117104056,0
1,170,12,221.38470463688,0
0,171,12,62.0331339938341,0
0,172,12,43.0828218003385,0
0,173,12,61.4894265879145,0
0,174,12,8.91575290947455,0
0,175,12,11.7111663338272,0
0,176,12,6.88717112461576,0
0,177,12,28.4646612616285,0
0,178,12,18.375148501836,0
1,179,12,104.823823383613,0
0,180,12,34.8200883798666,0
0,181,12,17.7058885842863,0
0,182,12,8.34782398187672,0
0,183,12,35.9610067007129,0
0,184,12,13.0780281220342,0
0,185,12,47.4516150408963,0
0,186,12,29.2541239947823,0
0,187,12,39.4353747440323,0
0,188,12,11.7446484135072,0
0,189,12,21.0279318392399,0
0,190,12,22.3016450844035,0
0,191,12,50.0809752985431,0
0,192,12,4.47502965336739,0
0,193,12,5.09755944526885,0
0,194,12,47.1711628048918,0
0,195,12,23.4614976685833,0
0,196,12,19.7878143058705,0
0,197,12,122.987049468223,0
0,198,12,99.9576776992345,0
0,199,12,18.1047106096988,0
0,200,12,27.8177686374974,0
0,201,12,16.7273321040669,0
0,202,12,20.116967097743,0
0,203,12,23.1983780639777,0
0,204,12,29.1407264584085,0
0,205,12,26.7905019766148,0
0,206,12,16.1278110261228,0
0,207,12,28.9504280993164,0
0,208,12,11.2793503387634,0
0,209,12,81.9084098342975,0
0,210,12,13.2259639820531,0
0,211,12,49.912346960421,0
0,212,12,16.066689732715,0
1,213,12,47.2948159490635,0
0,214,12,22.0355100535646,0
0,215,12,19.4492016216891,0
0,216,12,90.40707488449,0
1,217,12,18.508927874443,0
0,218,12,51.2176826080607,0
1,219,12,8.49750613444715,0
0,220,12,50.3073246229907,0
0,221,12,133.007926283681,0
0,222,12,64.458250662547,0
0,223,12,19.2861141834459,0
0,224,12,65.2783920093522,0
0,225,12,23.275579732727,0
0,226,12,5.26096585894762,0
0,227,12,29.9671790333695,0
0,228,12,106.98852071129,0
0,229,12,18.9969694029623,0
0,230,12,101.392964122691,0
0,231,12,27.2825749482962,0
0,232,12,24.9758495078836,0
0,233,12,11.0366606744342,0
1,234,12,16.9080673342981,0
0,235,12,91.1305228307508,0
0,236,12,48.233560531105,0
0,237,12,64.8993925902875,0
0,238,12,28.8392386617061,0
1,239,12,55.4772904517449,0
0,240,12,6.98716128757613,0
0,241,12,14.4863026683289,0
0,242,12,34.4598886964332,0
0,243,12,6.41264359280875,0
0,244,12,34.146694126044,0
0,245,12,16.3914680458333,0
0,246,12,80.7621337368162,0
0,247,12,54.6397824324517,0
0,248,12,7.37954066009279,0
0,249,12,11.4521185257881,0
0,250,12,16.376600088752,0
0,251,12,57.6124376102513,0
1,252,12,39.2236802611687,0
0,253,12,28.6313913057119,0
0,254,12,15.07851964196,0
0,255,12,139.726579933195,0
0,256,12,7.0237500148951,0
0,257,12,33.4457078692243,0
0,258,12,71.265620417442,0
0,259,12,44.1309120083804,0
0,260,12,39.2446237901899,0
1,261,12,46.685581145454,0
0,262,12,31.4270379627383,0
0,263,12,21.6278197537548,0
1,264,12,32.1165591583467,0
0,265,12,115.967872380087,0
0,266,12,33.8629362300821,0
0,267,12,68.8979533512271,0
0,268,12,26.3763260375978,0
0,269,12,28.4353918492059,0
0,270,12,47.2867150186527,0
0,271,12,66.0512336428266,0
0,272,12,35.4555370041064,0
1,273,12,51.0681378789232,0
0,274,12,60.4573351854784,0
0,275,12,56.3208796502117,0
0,276,12,22.2420178784662,0
0,277,12,26.5019615050631,0
0,278,12,4.74284780392444,0
0,279,12,21.2616524099045,0
0,280,12,43.9788738062724,0
0,281,12,23.1860605857105,0
0,282,12,9.01822457612481,0
1,283,12,38.0000588948767,0
0,284,12,16.684485061726,0
0,285,12,16.6269953512546,0
0,286,12,28.7370059945338,0
0,287,12,50.1948683576558,0
0,288,12,35.3419126945392,0
0,289,12,9.68433089405051,0
0,290,12,3.52578282164741,0
0,291,12,7.03300483307708,0
1,292,12,33.564719648064,0
0,293,12,11.3224170671222,0
0,294,12,15.6003780666653,0
1,295,12,8.76108780559432,0
0,296,12,14.1968608941573,0
0,297,12,9.35017027492813,0
0,298,12,16.9659130851128,0
0,299,12,14.3275658529522,0
0,300,12,4.15376037560246,0
0,301,12,34.7194638811627,0
0,302,12,98.6582921509246,0
0,303,12,30.7864114520911,0
0,304,12,25.8203641905635,0
0,305,12,10.4219029086387,0
0,306,12,54.3877042867493,0
0,307,12,17.1754056334262,0
0,308,12,29.9479262922358,0
0,309,12,23.5660316246491,0
1,310,12,104.397710545774,0
1,311,12,30.5468684491407,0
0,312,12,40.5727307006907,0
0,313,12,69.2444360084707,0
0,314,12,9.98652247125039,0
0,315,12,26.5160607550399,0
0,316,12,4.32993785126897,0
0,317,12,18.2602958344284,0
0,318,12,10.5865286087968,0
0,319,12,48.9988320796636,0
0,320,12,17.7470482526926,0
0,321,12,14.7864960037191,0
0,322,12,23.9361967394292,0
0,323,12,63.8905733177233,0
0,324,12,27.5640456137771,0
0,325,12,10.508476274746,0
0,326,12,6.26075095637338,0
0,327,12,72.5815428007748,0
0,328,12,20.4450159817574,0
0,329,12,44.9283719862091,0
0,330,12,51.697881032216,0
0,331,12,36.6740968877808,0
0,332,12,19.4228247022869,0
1,333,12,26.2772906491895,0
0,334,12,97.5868384030961,0
0,335,12,113.314875238106,0
0,336,12,28.8273137252477,0
0,337,12,13.9424767815023,0
0,338,12,90.9663572305567,0
0,339,12,41.7547965262223,0
0,340,12,34.0491476257883,0
0,341,12,50.0861953698649,0
0,342,12,38.3116449523062,0
0,343,12,36.7515375815314,0
0,344,12,29.4823213147282,0
0,345,12,24.5432029579317,0
1,346,12,17.5288676078042,0
0,347,12,20.4335696321864,0
0,348,12,8.66744617907764,0
0,349,12,18.2352692800998,0
0,350,12,22.4278116531205,0
0,351,12,17.5726301059148,0
0,352,12,15.6304563253041,0
0,353,12,54.0198861636366,0
0,354,12,27.4571618613759,0
0,355,12,34.7081339489611,0
0,356,12,29.9577384583198,0
0,357,12,11.3908255712044,0
0,358,12,86.159022450969,0
0,359,12,36.3004582401396,0
1,360,12,25.8416308709435,0
0,361,12,39.6519182464164,0
0,362,12,27.0393633145747,0
0,363,12,29.9457604394403,0
0,364,12,8.44742879757711,0
0,365,12,20.3076142878486,0
0,366,12,66.5989208610987,0
0,367,12,30.6082833753992,0
0,368,12,33.3347628292508,0
0,369,12,36.1027158658986,0
0,370,12,17.9791971611345,0
0,371,12,17.3989908811203,0
0,372,12,6.4538802161475,0
0,373,12,20.8260909367315,0
0,374,12,49.5608125671633,0
0,375,12,24.986108596605,0
0,376,12,15.9091003875167,0
0,377,12,36.5830959609083,0
0,378,12,11.2605046297846,0
0,379,12,62.0758399780561,0
0,380,12,13.1864170186251,0
0,381,12,5.6010787022367,0
0,382,12,11.7775569559806,0
0,383,12,11.6099176672632,0
0,384,12,39.9668862686439,0
0,385,12,25.4601336859893,0
0,386,12,10.7185872271906,0
0,387,12,11.3653731693796,0
1,388,12,62.2630755255406,0
0,389,12,16.3524050362202,0
0,390,12,19.9644503910107,0
0,391,12,15.4271680228921,0
0,392,12,41.3428611685713,0
0,393,12,119.668697390124,0
0,394,12,40.7194705758802,0
0,395,12,23.0453661487448,0
0,396,12,103.722021817719,0
0,397,12,23.1514594784279,0
0,398,12,104.825700370054,0
1,399,12,39.1430362624509,0
0,400,12,35.2644434573519,0
1,401,12,47.9318303197464,0
1,402,12,58.5122965101957,0
0,403,12,16.4814027919162,0
0,404,12,21.8411432965347,0
0,405,12,14.1881408973649,0
0,406,12,14.2821856936108,0
0,407,12,47.9870713093195,0
0,408,12,35.5502186794376,0
0,409,12,15.5698785421428,0
0,410,12,36.9188127527661,0
0,411,12,10.5863149672002,0
0,412,12,22.7945557936679,0
0,413,12,25.4458166543446,0
0,414,12,113.973385646076,0
0,415,12,24.525496520964,0
0,416,12,40.7013823381218,0
0,417,12,103.623018333074,0
1,418,12,23.3778183834947,0
0,419,12,7.63788848326642,0
0,420,12,37.2765460138957,0
0,421,12,29.6439052440743,0
0,422,12,26.6333055912867,0
0,423,12,123.664867165392,0
0,424,12,102.014782146978,0
0,425,12,20.7844782547656,0
0,426,12,70.4837155441187,0
0,427,12,48.9158682139733,0
0,428,12,38.7747377491592,0
0,429,12,113.550315447862,0
0,430,12,45.1067562445012,0
0,431,12,21.8058319802169,0
0,432,12,67.9683773936174,0
1,433,12,94.9631821050114,0
0,434,12,30.4201994974029,0
0,435,12,42.071924292021,0
0,436,12,10.80066714649,0
0,437,12,63.2704045125919,0
0,438,12,54.0422560976422,0
0,439,12,8.14225412910942,0
0,440,12,127.154485744957,0
0,441,12,40.1659431240318,0
0,442,12,16.016213347871,0
0,443,12,22.2534678779085,0
0,444,12,23.198471464306,0
0,445,12,18.4087833796593,0
0,446,12,24.10343197912,0
1,447,12,13.6401310255502,0
0,448,12,72.6609564102064,0
0,449,12,7.8584695804749,0
0,450,12,11.8845904160913,0
1,451,12,8.47173333937532,0
0,452,12,32.4944736238917,0
0,453,12,44.8883361555088,0
0,454,12,24.478178020032,0
0,455,12,11.6289269063654,0
0,456,12,474.440550769928,0
0,457,12,12.8621968858927,0
0,458,12,52.8708118526066,0
0,459,12,30.5187063780363,0
0,460,12,57.1565407453539,0
0,461,12,45.4827264263848,0
0,462,12,37.5415740015454,0
0,463,12,9.45443603348006,0
0,464,12,10.5336713157001,0
0,465,12,15.4834095432756,0
0,466,12,38.1571793252241,0
0,467,12,76.6170283932455,0
0,468,12,21.8729512479236,0
